#separator:tab
#html:true
You should take the subway.[sound:google-e44a93e1-3e8ae98c-cab8d825-0c9d222a-74d21360.mp3]	Você deveria pegar o metrô.
"<strong>Jack took the hen&nbsp;<span style=""color: rgb(35, 151, 173);"">and climbed down the beanstalk</span>.&nbsp;</strong>[sound:54 Jack took the.mp3]"	"<strong>Jack pegou a galinha&nbsp;<span style=""color: rgb(35, 151, 173);"">e desceu pelo pé de feijão</span>.</strong>"
"<strong>Jack’s mother was very&nbsp;<span style=""color: rgb(35, 151, 173);"">happy with him</span>.&nbsp;</strong>[sound:55 Jacks mother was.mp3]"	"<strong>A mãe do Jack estava muito&nbsp;<span style=""color: rgb(35, 151, 173);"">feliz/satisfeita com ele</span>.</strong>"
"<strong>After some days,&nbsp;<span style=""color: rgb(35, 151, 173);"">Jack&nbsp;<u>once again</u>&nbsp;climbed the beanstalk&nbsp;</span></strong>[sound:56 After some days.mp3]"	"<strong>Depois de alguns dias,&nbsp;<span style=""color: rgb(35, 151, 173);"">Jack&nbsp;<u>mais uma vez</u>&nbsp;escalou o pé de feijão</span></strong>"
"<strong>and&nbsp;<span style=""color: rgb(35, 151, 173);"">went to the giant’s castle</span>.&nbsp;</strong>[sound:57 And went to.mp3]"	"<strong>e&nbsp;<span style=""color: rgb(35, 151, 173);"">foi para o castelo do gigante</span>.</strong>"
"<strong><span style=""color: rgb(35, 151, 173);"">For the third time</span>, Jack met the giant’s wife&nbsp;<span style=""color: rgb(35, 151, 173);"">and asked for some food</span><span style=""color: rgb(80, 80, 80);"">.&nbsp;</span></strong>[sound:58 For the third.mp3]"	"<strong><span style=""color: rgb(35, 151, 173);"">Pela terceira vez</span>, Jack encontrou a esposa do gigante&nbsp;<span style=""color: rgb(35, 151, 173);"">e pediu um pouco de comida</span>.</strong>"
"<strong><span style=""color: rgb(35, 151, 173);"">Once again</span>, the giant’s wife gave him bread and milk.&nbsp;</strong>[sound:59 Once again the.mp3]"	"<strong><span style=""color: rgb(35, 151, 173);"">Mais uma vez</span>, a esposa do gigante deu a ele pão e leite.</strong>"
"<strong><span style=""color: rgb(35, 151, 173);"">But while Jack was eating</span>, the giant came home.&nbsp;</strong>[sound:60 But while Jack.mp3]"	"<strong><span style=""color: rgb(35, 151, 173);"">Mas enquanto Jack estava comendo</span>, o gigante chegou em casa.</strong>"
"<strong>""Fee-fi-fo-fum,&nbsp;<span style=""color: rgb(35, 151, 173);"">I smell the blood of a&nbsp;boy</span>.""&nbsp;</strong>[sound:61 Fee fi fo.mp3]"	"<strong>""Fi-fi-fo-fum,&nbsp;<span style=""color: rgb(35, 151, 173);"">eu sinto o cheiro do sangue de um menino</span>.""</strong>"
"<strong><span style=""color: rgb(35, 151, 173);"">""Dead or alive, I’ll grind his bones to make my bread!""</span>&nbsp;cried the giant.&nbsp;</strong>[sound:62 Dead or alive.mp3]"	"<strong><span style=""color: rgb(35, 151, 173);"">""Vivo ou morto, eu vou moer os ossos dele para fazer meu pão!""</span>, gritou o gigante.</strong>"
"<strong><span style=""color: rgb(35, 151, 173);"">""Don’t be silly! There is no boy in here!""</span>&nbsp;said his wife.&nbsp;</strong>[sound:63 Dont be silly.mp3]"	"<strong><span style=""color: rgb(35, 151, 173);"">""Não seja bobo! Não tem menino aqui!""</span>, disse sua esposa.</strong>"
"<strong>The giant had&nbsp;<span style=""color: rgb(35, 151, 173);"">a magical harp&nbsp;</span></strong>[sound:64 The giant had.mp3]"	"<strong>O gigante tinha&nbsp;<span style=""color: rgb(35, 151, 173);"">uma harpa mágica</span></strong>"
"<strong><span style=""color: rgb(35, 151, 173);"">that could play</span>&nbsp;beautiful songs.&nbsp;</strong>[sound:65 That could play.mp3]"	"<strong><span style=""color: rgb(35, 151, 173);"">que podia tocar</span>&nbsp;belas canções.</strong>"
"<strong>While the giant&nbsp;<span style=""color: rgb(35, 151, 173);"">slept</span>,&nbsp;</strong>[sound:66 While the giant.mp3]"	"<strong>Enquanto o gigante&nbsp;<span style=""color: rgb(35, 151, 173);"">dormia</span>,</strong>"
"<strong>Jack took the harp and was&nbsp;<span style=""color: rgb(35, 151, 173);"">about to leave</span>.&nbsp;</strong>[sound:67 Jack took the.mp3]"	"<strong>Jack pegou a harpa e estava&nbsp;<span style=""color: rgb(35, 151, 173);"">prestes a partir</span>.</strong>"
"<strong>Suddenly,&nbsp;<span style=""color: rgb(35, 151, 173);"">the magic harp cried</span>,&nbsp;</strong>[sound:68 Suddenly the magic.mp3]"	"<strong>De repente,&nbsp;<span style=""color: rgb(35, 151, 173);"">a harpa mágica gritou</span>,</strong>"
"<strong>""Help master!&nbsp;<span style=""color: rgb(35, 151, 173);"">A boy is stealing me</span>!""&nbsp;</strong>[sound:69 Help master a.mp3]"	"<strong>""Ajude-me, mestre!&nbsp;<span style=""color: rgb(35, 151, 173);"">Um menino está me roubando</span>!""</strong>"
"<strong><span style=""color: rgb(35, 151, 173);"">The giant woke up</span>&nbsp;and saw Jack with the harp.&nbsp;</strong>[sound:70 The giant woke.mp3]"	"<strong><span style=""color: rgb(35, 151, 173);"">O gigante acordou</span>&nbsp;e viu Jack com a harpa.</strong>"
"<strong>Furious,&nbsp;<span style=""color: rgb(35, 151, 173);"">he ran after Jack</span>.&nbsp;</strong>[sound:71 Furious he ran.mp3]"	"<strong>Furioso,&nbsp;<span style=""color: rgb(35, 151, 173);"">ele correu atrás do Jack</span>.</strong>"
"<strong>But Jack was&nbsp;<span style=""color: rgb(35, 151, 173);"">too fast for him</span>.&nbsp;</strong>[sound:72 But Jack was.mp3]"	"<strong>Mas Jack era&nbsp;<span style=""color: rgb(35, 151, 173);"">muito rápido para ele</span>.</strong>"
"<strong><span style=""color: rgb(35, 151, 173);"">He ran down the beanstalk</span>&nbsp;and reached home.&nbsp;</strong>[sound:73 He ran down.mp3]"	"<strong><span style=""color: rgb(35, 151, 173);"">Ele desceu correndo pelo pé de feijão</span>&nbsp;e chegou em casa.</strong>"
"<strong>The giant&nbsp;<span style=""color: rgb(35, 151, 173);"">followed him down</span>.&nbsp;</strong>[sound:74 The giant followed.mp3]"	"<strong>O gigante&nbsp;<span style=""color: rgb(35, 151, 173);"">seguiu ele (para baixo)</span>.</strong>"
"<strong><span style=""color: rgb(35, 151, 173);"">Jack quickly ran inside his house</span>&nbsp;and fetched an axe.&nbsp;</strong>[sound:75 Jack quickly ran.mp3]"	"<strong><span style=""color: rgb(35, 151, 173);"">Jack rapidamente correu para dentro de sua casa</span>&nbsp;e buscou/pegou&nbsp;um machado.</strong>"
"<strong>He began to&nbsp;<span style=""color: rgb(35, 151, 173);"">chop the beanstalk</span>.&nbsp;</strong>[sound:76 He began to.mp3]"	"<strong>Ele começou a&nbsp;<span style=""color: rgb(35, 151, 173);"">cortar o pé de feijão</span>.</strong>"
"<strong>The giant&nbsp;<span style=""color: rgb(35, 151, 173);"">fell and died</span>.&nbsp;</strong>[sound:77 The giant fell.mp3]"	"<strong>O gigante&nbsp;<span style=""color: rgb(35, 151, 173);"">caiu e morreu</span>.</strong>"
"<strong>Jack and his mother&nbsp;<span style=""color: rgb(35, 151, 173);"">were now very rich&nbsp;</span></strong>[sound:78 Jack and his.mp3]"	"<strong>Jack e sua mãe&nbsp;<span style=""color: rgb(35, 151, 173);"">eram agora muito ricos</span></strong>"
"<strong>and they lived happily&nbsp;<span style=""color: rgb(35, 151, 173);"">ever after</span>.&nbsp;</strong>[sound:79 And they lived.mp3]"	"<strong>e eles viveram felizes&nbsp;<span style=""color: rgb(35, 151, 173);"">para sempre</span>.</strong>"
"<strong><span style=""color: rgb(35, 151, 173);"">The underground paths housing the Minotaur</span>&nbsp;beneath the isle of Crete</strong>[sound:01 The underground paths.mp3]"	"<strong><span style=""color: rgb(35, 151, 173);"">Os caminhos subterrâneos que abrigam o Minotauro</span>&nbsp;abaixo da Ilha de Creta</strong>"
"<strong>were created by&nbsp;<span style=""color: rgb(35, 151, 173);"">the dangerous and intelligent mind of Daedalus,&nbsp;</span></strong>[sound:02 Were created by.mp3]"	"<strong>foram criados pela<span style=""color: rgb(35, 151, 173);"">&nbsp;perigosa e inteligente mente de Dédalo,</span></strong>"
<strong>an artist of design and construction.&nbsp;</strong>[sound:03 An artist of.mp3]	<strong>um artista do design e da construção.</strong>
"<strong>Daedalus was so brilliant&nbsp;<span style=""color: rgb(35, 151, 173);"">that King Minos of Crete kept him as a prisoner.</span></strong>[sound:04 Daedalus was so.mp3]"	"<strong>Dédalo era tão brilhante&nbsp;<span style=""color: rgb(35, 151, 173);"">que o rei Minos de Creta o mantinha como um prisioneiro.</span></strong>"
"<strong><span style=""color: rgb(35, 151, 173);"">Daedalus lived with his son Icarus</span>&nbsp;in a tower of the palace,&nbsp;</strong>[sound:05 Daedalus lived with.mp3]"	"<strong><span style=""color: rgb(35, 151, 173);"">Dédalo vivia com seu filho Ícaro</span>&nbsp;em uma torre do palácio,</strong>"
"<strong><span style=""color: rgb(35, 151, 173);"">and King Minos made him build</span>&nbsp;tremendous weapons of war.&nbsp;</strong>[sound:06 And King Minos.mp3]"	"<strong><span style=""color: rgb(35, 151, 173);"">e o rei Minos o fez construir</span>&nbsp;tremendas armas de guerra.</strong>"
"<strong><span style=""color: rgb(35, 151, 173);"">Although Daedalus and Icarus had a very comfortable life</span>&nbsp;in the tower of the palace,&nbsp;</strong>[sound:07 Although Daedalus and.mp3]"	"<strong><span style=""color: rgb(35, 151, 173);"">Embora Dédalo e Ícaro tivessem uma vida muito confortável</span>&nbsp;na torre do palácio,</strong>"
"<strong>the father wished to&nbsp;<span style=""color: rgb(35, 151, 173);"">return home to Athens</span>.&nbsp;</strong>[sound:08 The father wished.mp3]"	"<strong>o pai desejava&nbsp;<span style=""color: rgb(35, 151, 173);"">retornar para casa em Atenas</span>.</strong>"
"<strong>His son&nbsp;<span style=""color: rgb(35, 151, 173);"">hardly remembered Athens</span>,&nbsp;</strong>[sound:09 His son hardly.mp3]"	"<strong>Seu filho&nbsp;<span style=""color: rgb(35, 151, 173);"">mal se lembrava de Atenas</span>,</strong>"
"<strong>but&nbsp;<span style=""color: rgb(35, 151, 173);"">he dreamed of</span>&nbsp;running and playing in the open.&nbsp;</strong>[sound:10 But he dreamed.mp3]"	"<strong>mas&nbsp;<span style=""color: rgb(35, 151, 173);"">ele sonhava em</span>&nbsp;correr e brincar ao ar livre.</strong>"
"<strong><span style=""color: rgb(35, 151, 173);"">Daedalus looked at the waves</span>&nbsp;of the Mediterranean Sea,&nbsp;</strong>[sound:11 Daedalus looked at.mp3]"	"<strong><span style=""color: rgb(35, 151, 173);"">Dédalo olhou para as ondas</span>&nbsp;do Mar Mediterrâneo,</strong>"
"<strong>and&nbsp;<span style=""color: rgb(35, 151, 173);"">realized that&nbsp;</span></strong>[sound:12 And realized that.mp3]"	"<strong>e&nbsp;<span style=""color: rgb(35, 151, 173);"">percebeu que</span></strong>"
"<strong><span style=""color: rgb(35, 151, 173);"">even if they could manage to escape from the tower</span>&nbsp;and find a little boat,&nbsp;</strong>[sound:13 Even if they.mp3]"	"<strong><span style=""color: rgb(35, 151, 173);"">mesmo se eles conseguissem dar um jeito de escapar da torre</span>&nbsp;e encontrar um pequeno barco,</strong>"
<strong>they wouldn’t get very far&nbsp;</strong>[sound:14 They wouldnt get.mp3]	<strong>eles não chegariam muito longe</strong>
"<strong><span style=""color: rgb(35, 151, 173);"">before they were caught by</span>&nbsp;one of the ships of King Minos’ navy.&nbsp;</strong>[sound:15 Before they were.mp3]"	"<strong><span style=""color: rgb(35, 151, 173);"">antes que eles fossem pegos por</span>&nbsp;um dos navios da marinha do rei Minos.</strong>"
"<strong><span style=""color: rgb(35, 151, 173);"">He thought for a long time</span>&nbsp;about the best way to escape,&nbsp;</strong>[sound:16 He thought for.mp3]"	"<strong><span style=""color: rgb(35, 151, 173);"">Ele pensou por um longo tempo</span>&nbsp;sobre a melhor forma de escapar,</strong>"
"<strong>and finally,&nbsp;<span style=""color: rgb(35, 151, 173);"">he came up with a plan</span>.&nbsp;</strong>[sound:17 And finally he.mp3]"	"<strong>e, finalmente,&nbsp;<span style=""color: rgb(35, 151, 173);"">ele inventou um plano</span>.</strong>"
"<strong>He told King Minos that&nbsp;<span style=""color: rgb(35, 151, 173);"">he needed feathers and wax for a new project</span>.&nbsp;</strong>[sound:18 He told King.mp3]"	"<strong>Ele disse ao rei Minos que&nbsp;<span style=""color: rgb(35, 151, 173);"">ele precisava de penas e cera para um novo projeto</span>.</strong>"
<strong>After Daedalus received the feathers,&nbsp;</strong>[sound:19 After Daedalus received.mp3]	<strong>Depois que Dédalo recebeu as penas,</strong>
"<strong><span style=""color: rgb(35, 151, 173);"">he took them</span>&nbsp;to the roof of the tower,&nbsp;</strong>[sound:20 He took them.mp3]"	"<strong><span style=""color: rgb(35, 151, 173);"">ele as levou</span>&nbsp;para o telhado da torre,</strong>"
"<strong>and&nbsp;<span style=""color: rgb(35, 151, 173);"">placed the feathers into four lines</span>.&nbsp;</strong>[sound:21 And placed the.mp3]"	"<strong>e&nbsp;<span style=""color: rgb(35, 151, 173);"">colocou as penas em quatro linhas</span>.</strong>"
"<strong>He organized the feathers&nbsp;<span style=""color: rgb(35, 151, 173);"">from shortest to longest&nbsp;</span></strong>[sound:22 He organized the.mp3]"	"<strong>Ele organizou as penas&nbsp;<span style=""color: rgb(35, 151, 173);"">da mais curta à mais comprida</span></strong>"
"<strong>until the feathers formed&nbsp;<span style=""color: rgb(35, 151, 173);"">gentle half-moon shapes</span>.&nbsp;</strong>[sound:23 Until the feathers.mp3]"	"<strong>até que as penas formassem&nbsp;<span style=""color: rgb(35, 151, 173);"">suaves/delicadas formas de meia-lua</span>.</strong>"
"<strong>Then,&nbsp;<span style=""color: rgb(35, 151, 173);"">Daedalus stuck the feathers together&nbsp;</span></strong>[sound:24 Then Daedalus stuck.mp3]"	"<strong>Então,&nbsp;<span style=""color: rgb(35, 151, 173);"">Dédalo prendeu as penas juntas</span></strong>"
"<strong><span style=""color: rgb(35, 151, 173);"">with string in the middle</span>&nbsp;and wax at the base.&nbsp;</strong>[sound:25 With string in.mp3]"	"<strong><span style=""color: rgb(35, 151, 173);"">com barbante no meio</span>&nbsp;e cera na base.</strong>"
"<strong><span style=""color: rgb(35, 151, 173);"">While</span>&nbsp;Daedalus worked,&nbsp;</strong>[sound:26 While Daedalus worked.mp3]"	"<strong><span style=""color: rgb(35, 151, 173);"">Enquanto</span>&nbsp;Dédalo trabalhava,</strong>"
"<strong>Icarus&nbsp;<span style=""color: rgb(35, 151, 173);"">played with the wax</span>,&nbsp;</strong>[sound:27 Icarus played with.mp3]"	"<strong>Ícaro&nbsp;<span style=""color: rgb(35, 151, 173);"">brincava com a cera</span>,</strong>"
"<strong><span style=""color: rgb(35, 151, 173);"">making it flat</span>&nbsp;between his fingers,&nbsp;</strong>[sound:28 Making it flat.mp3]"	"<strong><span style=""color: rgb(35, 151, 173);"">achatando-a</span>&nbsp;entre seus dedos,</strong>"
"<strong><span style=""color: rgb(35, 151, 173);"">and he chased feathers</span>&nbsp;that floated on the wind.</strong>[sound:29 And he chased.mp3]"	"<strong><span style=""color: rgb(35, 151, 173);"">e ele perseguia as penas</span>&nbsp;que flutuavam ao vento.</strong>"
"<strong>Daedalus showed Icarus&nbsp;<span style=""color: rgb(35, 151, 173);"">how he had&nbsp;<u>made the feathers into two pair of wings</u></span>.&nbsp;</strong>[sound:30 Daedalus showed Icarus.mp3]"	"<strong>Dédalo mostrou a Ícaro&nbsp;<span style=""color: rgb(35, 151, 173);"">como ele havia&nbsp;<u>transformado as penas em dois pares de asas</u></span>.</strong>"
"<strong><span style=""color: rgb(35, 151, 173);"">He put the larger pair</span>&nbsp;onto his arms,&nbsp;</strong>[sound:31 He put the.mp3]"	"<strong><span style=""color: rgb(35, 151, 173);"">Ele colocou o par maior</span>&nbsp;em seus braços,</strong>"
"<strong>and began to&nbsp;<span style=""color: rgb(35, 151, 173);"">quickly move them up and down&nbsp;</span></strong>[sound:32 And began to.mp3]"	"<strong>e começou&nbsp;<span style=""color: rgb(35, 151, 173);"">rapidamente a movê-los para cima e para baixo</span></strong>"
"<strong>until his feet&nbsp;<span style=""color: rgb(35, 151, 173);"">took off from the floor</span>,&nbsp;</strong>[sound:33 Until his feet.mp3]"	"<strong>até que seus pés&nbsp;<span style=""color: rgb(35, 151, 173);"">decolassem/saissem do chão</span>,</strong>"
"<strong>and&nbsp;<span style=""color: rgb(35, 151, 173);"">he seemed to stand in the sky</span>.&nbsp;</strong>[sound:34 And he seemed.mp3]"	"<strong>e&nbsp;<span style=""color: rgb(35, 151, 173);"">ele parecia estar parado no céu</span>.</strong>"
"<strong>Icarus laughed&nbsp;<span style=""color: rgb(35, 151, 173);"">and could not wait to&nbsp;<u>try out</u>&nbsp;the smaller pair of wings</span>.&nbsp;</strong>[sound:35 Icarus laughed and.mp3]"	"<strong>Ícaro riu&nbsp;<span style=""color: rgb(35, 151, 173);"">e não podia esperar para&nbsp;<u>experimentar</u>&nbsp;o par de asas menor</span>.</strong>"
"<strong><span style=""color: rgb(35, 151, 173);"">Over</span>&nbsp;the next few days,&nbsp;</strong>[sound:36 Over the next.mp3]"	"<strong><span style=""color: rgb(35, 151, 173);"">Ao longo</span>&nbsp;dos dias seguintes,</strong>"
"<strong><span style=""color: rgb(35, 151, 173);"">father and son both</span>&nbsp;exercised the wings&nbsp;</strong>[sound:37 Father and son.mp3]"	"<strong><span style=""color: rgb(35, 151, 173);"">pai e filho ambos</span>&nbsp;exercitaram suas asas</strong>"
"<strong>until little Icarus was almost&nbsp;<span style=""color: rgb(35, 151, 173);"">as good at flying as his father</span>.&nbsp;</strong>[sound:38 Until little Icarus.mp3]"	"<strong>até que o pequeno Ícaro estava quase&nbsp;<span style=""color: rgb(35, 151, 173);"">tão bom em voar quanto seu pai</span>.</strong>"
"<strong><span style=""color: rgb(35, 151, 173);"">Then one morning</span>&nbsp;Daedalus said,&nbsp;</strong>[sound:39 Then one morning.mp3]"	"<strong><span style=""color: rgb(35, 151, 173);"">Então uma manhã</span>&nbsp;Dédalo disse,</strong>"
"<strong>Now son,&nbsp;<span style=""color: rgb(35, 151, 173);"">we are ready to leave this island&nbsp;<u>for good</u></span>.&nbsp;</strong>[sound:40 Now Son we.mp3]"	"<strong>Agora filho,&nbsp;<span style=""color: rgb(35, 151, 173);"">nós estamos prontos para deixar esta ilha&nbsp;<u>para sempre</u></span>.</strong>"
"<strong>We shall&nbsp;<span style=""color: rgb(35, 151, 173);"">fly home to Athens</span>.&nbsp;</strong>[sound:41 We shall fly.mp3]"	"<strong>Nós vamos&nbsp;<span style=""color: rgb(35, 151, 173);"">voar para casa em Atenas</span>.</strong>"
"<strong><span style=""color: rgb(35, 151, 173);"">Flying is beautiful</span>, but it can be very dangerous.&nbsp;</strong>[sound:42 Flying is beautiful.mp3]"	"<strong><span style=""color: rgb(35, 151, 173);"">Voar é bonito</span>, mas pode ser muito perigoso.</strong>"
